,task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
0,classification,juvenile,1,HS-RF,AUC,75,0.1,1.0,0.8888467308377065,0.38857078552246094,0.027767419815063477,0.3884827199999563,0.027769160000389093,5.443239450454712,5.440991519999443
0,classification,juvenile,1,RF,AUC,100,None,0.9999999999999999,0.889707727959933,0.1734771728515625,0.03820013999938965,0.1734549299999344,0.03820217000065895,,
0,classification,juvenile,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.10070485498358925),1.0,0.8951042828039903,0.2463369369506836,0.03536224365234375,0.8259257700010494,0.03535707999981241,20.565138816833496,28.817801241999405
0,classification,juvenile,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=8),0.9808853414149958,0.896511064542679,0.17121624946594238,0.031093597412109375,0.6044329699998343,0.03109582000070077,6.576695919036865,14.606879600998582
0,classification,juvenile,1,HS-RF,AUC,100,0.1,1.0,0.8912283364368145,0.5224244594573975,0.038092613220214844,0.5224230900003022,0.03809491000174603,7.281122922897339,7.2811931609994645
0,classification,juvenile,1,RF,AUC,300,None,1.0,0.893907642735811,0.5225169658660889,0.10790395736694336,0.5224898699998448,0.1078878700009227,,
0,classification,juvenile,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.16961956261927474, n_estimators=300)",1.0,0.893169228254715,1.011094331741333,0.10033845901489258,1.3190036699998018,0.10034079999968526,76.1483564376831,84.57325682699957
0,classification,juvenile,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.9515849103146915,0.8948649547903545,0.37074732780456543,0.07969427108764648,0.7559471200002008,0.07969645000048331,17.77288031578064,26.74845032200028
0,classification,juvenile,1,HS-RF,AUC,300,0.1,1.0,0.892098089461979,1.5327370166778564,0.10721683502197266,1.5326312300003337,0.10721138000008068,21.09638786315918,21.096743202000653
0,classification,juvenile,1,RF,AUC,500,None,1.0,0.8928540157489508,0.8316018581390381,0.17712879180908203,0.8315990699993563,0.17713109000033,,
0,classification,juvenile,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10013215110991405, n_estimators=500)",1.0,0.8916632129493968,1.1980345249176025,0.17568731307983398,1.6008960800008936,0.175668220001171,130.0307629108429,138.63669048200063
0,classification,juvenile,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=12, n_estimators=500)",0.9996197037506902,0.8947365348805987,0.8389759063720703,0.17117595672607422,1.345994459999929,0.17117908999898646,28.234604120254517,36.598525752999194
0,classification,juvenile,1,HS-RF,AUC,500,0.1,1.0,0.892407464699118,2.544189929962158,0.18036437034606934,2.5443331000005855,0.18036044999826117,35.6671257019043,35.66865770299955
0,classification,juvenile,2,RF,AUC,10,None,0.9995360092093363,0.8733487826376283,0.01778268814086914,0.0043125152587890625,0.017781869999453193,0.004314600000725477,,
0,classification,juvenile,2,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.10000460883136496, n_estimators=10)",0.999845091682231,0.8697997233134671,0.04305124282836914,0.0044629573822021484,0.4310647500005871,0.01788440000018454,3.3312840461730957,11.753308381001261
0,classification,juvenile,2,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=5, n_estimators=10)",0.9154707157204778,0.9043067367917205,0.04343295097351074,0.0035200119018554688,0.4214698000014323,0.007370600000285776,1.5952882766723633,10.037450330000866
0,classification,juvenile,2,HS-RF,AUC,10,1.0,0.9998340792425792,0.8936624774535499,0.0556485652923584,0.004822731018066406,0.05565091999960714,0.004824139999982435,0.8068909645080566,0.8055680300003587
0,classification,juvenile,2,RF,AUC,25,None,0.9999963291867828,0.895909825874277,0.04493355751037598,0.009839773178100586,0.04493274000014935,0.009840509999776259,,
0,classification,juvenile,2,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.22567909653008075, n_estimators=25)",0.9999867850724178,0.8928686089205139,0.13331890106201172,0.009706735610961914,0.6636407499991037,0.009708199999295175,6.8480329513549805,15.230119416999514
0,classification,juvenile,2,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=4, n_estimators=25)",0.9082311378933644,0.9076018749306825,0.03742480278015137,0.008710384368896484,0.39535407000039413,0.08550277999893297,2.4359042644500732,9.851993469999798
0,classification,juvenile,2,HS-RF,AUC,25,0.1,1.0,0.9123183879798964,0.13243746757507324,0.009918689727783203,0.13239447000159998,0.009907569999995758,1.8683984279632568,1.9583251099993504
0,classification,juvenile,2,RF,AUC,50,None,1.0,0.9099397010151009,0.08513402938842773,0.01879596710205078,0.0851098399998591,0.018797290000293287,,
0,classification,juvenile,2,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1330350954756152, n_estimators=50)",1.0,0.9000367747923392,0.17752528190612793,0.017690181732177734,0.6998546800004988,0.017691059998469427,11.964655876159668,20.303473690999454
0,classification,juvenile,2,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=8, n_estimators=50)",0.9750443434236647,0.9147933898770086,0.08881735801696777,0.01577162742614746,0.6200431300003402,0.015773690000060014,3.776931047439575,11.957899941000505
0,classification,juvenile,2,HS-RF,AUC,50,10.0,0.9985213964360808,0.9158966336471839,0.26323461532592773,0.018839359283447266,0.2632319999993342,0.01884038999924087,3.7444252967834473,3.744657709999956
0,classification,juvenile,2,RF,AUC,75,None,1.0,0.911504089006672,0.14616656303405762,0.029002904891967773,0.14614043999972637,0.028991799999857903,,
0,classification,juvenile,2,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.20339473137501368, n_estimators=75)",1.0,0.9047036710582385,0.2948489189147949,0.026379823684692383,0.45150355999976455,0.026382079999166308,17.592713594436646,26.34828201200071
0,classification,juvenile,2,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=4, n_estimators=75)",0.9145361266753592,0.9135442143912021,0.08988261222839355,0.018655776977539062,0.49175174000083643,0.01857763999942108,5.258612871170044,13.877992959998664
0,classification,juvenile,2,HS-RF,AUC,75,10.0,0.9983128942453395,0.9125635532621577,0.3918905258178711,0.02868485450744629,0.39187913999921875,0.028687100000752253,5.494049310684204,5.49283061099959
0,classification,juvenile,2,RF,AUC,100,None,1.0,0.9095077431368315,0.1678471565246582,0.036763668060302734,0.16783178000150656,0.036751730000105454,,
0,classification,juvenile,2,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.10004141887866264),1.0,0.9099863991641032,0.2434093952178955,0.03446674346923828,0.8106543700014299,0.03446841000004497,17.743502855300903,26.209259901001133
0,classification,juvenile,2,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=7),0.9606591605878,0.9161184498549438,0.15099048614501953,0.029073476791381836,0.7218612100004975,0.029076540000460227,6.0188515186309814,13.797463511000387
0,classification,juvenile,2,HS-RF,AUC,100,10.0,0.9985683828452621,0.9132173273481872,0.5299015045166016,0.036963701248168945,0.5299623800001427,0.036965990000680904,7.197164297103882,7.197750421000819
0,classification,juvenile,2,RF,AUC,300,None,1.0,0.9152428595611543,0.501471996307373,0.10858654975891113,0.5014663199999632,0.10856855000020005,,
0,classification,juvenile,2,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10005063455407182, n_estimators=300)",1.0,0.9150677415023961,0.6935842037200928,0.10643243789672852,0.9653240900006494,0.1064293399995222,57.61540937423706,66.20569933500155
0,classification,juvenile,2,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=8, n_estimators=300)",0.9790073533730368,0.9154413266944131,0.48146677017211914,0.09807372093200684,0.948381509999308,0.09802129000127024,18.161019563674927,26.574984651000705
0,classification,juvenile,2,HS-RF,AUC,300,1.0,1.0,0.9149626706671414,1.571526288986206,0.11101794242858887,1.5718624500004807,0.11101265999968746,21.66407012939453,21.666053732000364
0,classification,juvenile,2,RF,AUC,500,None,1.0,0.9129779993345515,0.8622345924377441,0.18488526344299316,0.8622248400006356,0.18488773999888508,,
0,classification,juvenile,2,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.25755728130297456, n_estimators=500)",1.0,0.9129925925061145,2.222930431365967,0.16875219345092773,2.689011130001745,0.16876799999954528,122.48172974586487,130.92002967200096
0,classification,juvenile,2,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=6, n_estimators=500)",0.9459347946106588,0.9160542399000658,0.624910831451416,0.13446998596191406,0.9772983299990301,0.13447251000070537,28.90386390686035,37.44876075299908
0,classification,juvenile,2,HS-RF,AUC,500,1.0,1.0,0.9158616100354322,2.6511852741241455,0.18438458442687988,2.651358720000644,0.18436321999979555,36.215834617614746,36.21625567299998
0,classification,juvenile,3,RF,AUC,10,None,0.9995316042334754,0.8489023016350189,0.01791977882385254,0.0043642520904541016,0.017919820000315667,0.004365479999250965,,
0,classification,juvenile,3,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.1567124379857655, n_estimators=10)",0.9995719831788656,0.8465469637447247,0.03788614273071289,0.00402522087097168,0.288484648001031,0.008052549999774783,2.9405884742736816,11.118575930000588
0,classification,juvenile,3,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=6, n_estimators=10)",0.9303345725998755,0.8930232965390834,0.03916144371032715,0.0035066604614257812,0.3905650599990622,0.01403374000074109,1.583141803741455,9.970973190000223
0,classification,juvenile,3,HS-RF,AUC,10,0.1,0.9995506924622053,0.8849007372470273,0.053464651107788086,0.004698991775512695,0.05346683999960078,0.004700449999290868,0.8258905410766602,0.8446851000007882
0,classification,juvenile,3,RF,AUC,25,None,1.0,0.8922702888864242,0.044504404067993164,0.009842157363891602,0.044490909998785355,0.009844179998253821,,
0,classification,juvenile,3,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.1542269895188829, n_estimators=25)",0.9999735701448357,0.8795596364549101,0.09172487258911133,0.009289979934692383,0.6629540699996141,0.00929309999992256,6.742706775665283,15.119184729999688
0,classification,juvenile,3,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=5, n_estimators=25)",0.928505773455028,0.8949408392824829,0.05962657928466797,0.007341146469116211,0.49177579000024707,0.010328369999115239,2.403381586074829,10.457756650999727
0,classification,juvenile,3,HS-RF,AUC,25,1.0,0.9999867850724178,0.8872298074285081,0.14071130752563477,0.010311365127563477,0.14071352999962983,0.0103118999995786,1.9162306785583496,1.9161607300011383
0,classification,juvenile,3,RF,AUC,50,None,0.9999999999999999,0.8900988249578257,0.09172964096069336,0.019129276275634766,0.09173151000140933,0.019123559999570716,,
0,classification,juvenile,3,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.15217058695188806, n_estimators=50)",1.0,0.8886891245848243,0.16066312789916992,0.017894983291625977,0.6453481899989129,0.017897150000862894,12.550310134887695,20.80602228099997
0,classification,juvenile,3,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=8, n_estimators=50)",0.9743439522618084,0.8956121251743885,0.08941125869750977,0.01607227325439453,0.6699278500000219,0.01607283000157622,3.8154189586639404,11.981899759999578
0,classification,juvenile,3,HS-RF,AUC,50,10.0,0.9980955821028767,0.9007022234156195,0.26740336418151855,0.019246578216552734,0.2673990999992384,0.01924854999924719,3.7480762004852295,3.7486051710002357
0,classification,juvenile,3,RF,AUC,75,None,1.0,0.8991611844985494,0.12776970863342285,0.02826404571533203,0.12776958999893395,0.028266319999602274,,
0,classification,juvenile,3,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.14875963686951793, n_estimators=75)",1.0,0.8953873903323157,0.23547101020812988,0.02629399299621582,0.724428949999492,0.02629616000012902,19.45801019668579,27.331659231998856
0,classification,juvenile,3,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=5, n_estimators=75)",0.9277033336857314,0.8995989796454442,0.1120448112487793,0.021647214889526367,0.5479738599988195,0.02163051000025007,5.087486028671265,13.604496009998911
0,classification,juvenile,3,HS-RF,AUC,75,0.1,1.0,0.8951568182216177,0.3925633430480957,0.028856515884399414,0.3924644500002614,0.02885899000102654,5.432873964309692,5.4319512709989795
0,classification,juvenile,3,RF,AUC,100,None,1.0,0.8950721778265514,0.17101192474365234,0.03726768493652344,0.17086847000064154,0.03727033999894047,,
0,classification,juvenile,3,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.10397159976652429),1.0,0.8970013951072014,0.2584362030029297,0.03603720664978027,0.5704572899994673,0.036039919999893755,22.810903072357178,31.578934211998785
0,classification,juvenile,3,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=6),0.9438615193055409,0.9006905488783689,0.1420130729675293,0.027905702590942383,0.7363343599990912,0.027903770000193617,6.510323762893677,14.891792360000181
0,classification,juvenile,3,HS-RF,AUC,100,10.0,0.9980618106212779,0.9018288162602955,0.5557703971862793,0.0393977165222168,0.5557733200002986,0.039399780000167084,7.349995851516724,7.350066101000266
0,classification,juvenile,3,RF,AUC,300,None,1.0,0.9007664333704972,0.5090112686157227,0.11084556579589844,0.5090066900011152,0.11084840000148688,,
0,classification,juvenile,3,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10024025792986015, n_estimators=300)",1.0,0.9024855089806377,0.6878771781921387,0.10422086715698242,1.065900520001378,0.1042233899988787,52.03545594215393,60.22176415500144
0,classification,juvenile,3,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=8, n_estimators=300)",0.9767152976001691,0.904397214455412,0.4349184036254883,0.1038215160369873,0.9590264399994339,0.10378493999996863,17.72286367416382,25.824047292000614
0,classification,juvenile,3,HS-RF,AUC,300,0.1,1.0,0.9008539923998762,1.5730373859405518,0.11067914962768555,1.57300314999884,0.11069630999918445,21.928879976272583,21.92475721200026
0,classification,juvenile,3,RF,AUC,500,None,1.0,0.8997711790698897,0.8546924591064453,0.1871659755706787,0.8546646300001157,0.18716431999928318,,
0,classification,juvenile,3,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10034664619281393, n_estimators=500)",1.0,0.9000893102099665,1.1420106887817383,0.17190217971801758,1.493857810000918,0.17190470000059577,104.58623552322388,112.6159762999996
0,classification,juvenile,3,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=7, n_estimators=500)",0.96176187287827,0.9022024014523125,0.6768121719360352,0.150193452835083,1.1140878700007306,0.15020580000054906,28.33187699317932,36.28605916299966
0,classification,juvenile,3,HS-RF,AUC,500,0.1,1.0,0.9017821181112934,2.65069317817688,0.1866300106048584,2.6509620499982702,0.1866067999999359,36.260390281677246,36.26259505300004
0,classification,juvenile,4,RF,AUC,10,None,0.9997481822132948,0.8494539235201066,0.01729273796081543,0.004115581512451172,0.0172920900004101,0.004116680000151973,,
0,classification,juvenile,4,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.1952403324309872, n_estimators=10)",0.999663019346654,0.8545761267387765,0.05026984214782715,0.004328489303588867,0.48716976000105205,0.009926459999405779,3.28096079826355,11.750361570999303
0,classification,juvenile,4,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=6, n_estimators=10)",0.9401804278112555,0.8818478457560138,0.018570423126220703,0.004095792770385742,0.1952045600010024,0.04447189999882539,1.7682044506072998,10.364817640000183
0,classification,juvenile,4,HS-RF,AUC,10,0.1,0.9998105860379884,0.8704418228622463,0.05272173881530762,0.004395723342895508,0.05270028999984788,0.004396230000565993,0.7509949207305908,0.8687402100003965
0,classification,juvenile,4,RF,AUC,25,None,0.9999750384701225,0.8722601320390163,0.043758392333984375,0.009429454803466797,0.043757620000178576,0.00943048000044655,,
0,classification,juvenile,4,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.10000609059936581, n_estimators=25)",0.9999985316747131,0.876725642537344,0.06909942626953125,0.009795427322387695,0.4035671399997227,0.00979732999985572,7.249821186065674,15.163405981000324
0,classification,juvenile,4,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=4, n_estimators=25)",0.9221802281190166,0.8844454302942566,0.03844881057739258,0.008139848709106445,0.3946833299996797,0.07992419999936828,2.3288354873657227,10.374891579998803
0,classification,juvenile,4,HS-RF,AUC,25,10.0,0.9981146703316066,0.893726687408428,0.1315014362335205,0.009923696517944336,0.13177397000072233,0.009924890000547748,1.872483491897583,1.8855457800000295
0,classification,juvenile,4,RF,AUC,50,None,1.0,0.8759171808327447,0.0884544849395752,0.01882028579711914,0.08842938999987382,0.018821550000211573,,
0,classification,juvenile,4,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.19697743839421109, n_estimators=50)",1.0,0.8768949233274765,0.1990351676940918,0.01761484146118164,0.7197242299989739,0.017617080000491114,13.005177021026611,21.88656747099958
0,classification,juvenile,4,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=5, n_estimators=50)",0.9355258366517485,0.8903585834116501,0.06707930564880371,0.01508474349975586,0.31557479000002786,0.014976459999161307,3.594014883041382,11.707064370999433
0,classification,juvenile,4,HS-RF,AUC,50,1.0,1.0,0.8866168942228553,0.2567429542541504,0.019376277923583984,0.25674977999915427,0.019378400000277907,3.607137680053711,3.6062485399997968
0,classification,juvenile,4,RF,AUC,75,None,1.0,0.8859222592564486,0.12825298309326172,0.02789616584777832,0.12823190999915823,0.027893450000192388,,
0,classification,juvenile,4,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.10001955321801123, n_estimators=75)",1.0,0.8907263313350418,0.1907205581665039,0.027194976806640625,0.7502421000008326,0.02719699999943259,19.264178037643433,27.346683452000434
0,classification,juvenile,4,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=8, n_estimators=75)",0.9806533460196636,0.8948182566413525,0.12332534790039062,0.023855924606323242,0.5960086300001421,0.023857379999753903,5.2589123249053955,13.759208460000082
0,classification,juvenile,4,HS-RF,AUC,75,1.0,1.0,0.8891444315375949,0.38902807235717773,0.02786731719970703,0.3891191799993976,0.02786917000048561,5.488382339477539,5.487645401000918
0,classification,juvenile,4,RF,AUC,100,None,1.0,0.8861440754642088,0.1710207462310791,0.037096261978149414,0.1709843999997247,0.03708111000014469,,
0,classification,juvenile,4,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.20460214306802468),1.0,0.8842206954521841,0.39911580085754395,0.034966230392456055,0.7720388199995796,0.03496845999870857,24.462676763534546,32.971558311999615
0,classification,juvenile,4,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=8),0.9805123867921204,0.8953961462352535,0.16011333465576172,0.031059741973876953,0.5305471200008469,0.031061589999808348,6.92105507850647,15.041955331000281
0,classification,juvenile,4,HS-RF,AUC,100,10.0,0.9987108103980924,0.8920922521933536,0.5215053558349609,0.03766608238220215,0.5215567200011719,0.037663229999452597,7.212632894515991,7.212221960999159
0,classification,juvenile,4,RF,AUC,300,None,1.0,0.89206598448454,0.5118963718414307,0.1102135181427002,0.5118916200008243,0.11021167000035348,,
0,classification,juvenile,4,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10000879066630688, n_estimators=300)",1.0,0.8915785725543304,0.7128047943115234,0.11407995223999023,1.28457397999955,0.11406875000102445,68.61386609077454,76.58017079599813
0,classification,juvenile,4,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=8, n_estimators=300)",0.980880936439135,0.8930845878596487,0.44958972930908203,0.08988189697265625,0.9179837800002133,0.08988429999953951,17.972654104232788,26.39409586200054
0,classification,juvenile,4,HS-RF,AUC,300,0.1,1.0,0.8936274538417983,1.5087943077087402,0.1182701587677002,1.5088056399981724,0.1182681499994942,21.090399503707886,21.091507032000663
0,classification,juvenile,4,RF,AUC,500,None,1.0,0.8934289867085394,0.8308041095733643,0.18086910247802734,0.8307623900000181,0.18087169000136782,,
0,classification,juvenile,4,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10008005563467709, n_estimators=500)",1.0,0.889938300070631,1.1427764892578125,0.1711416244506836,1.446728669998265,0.17113876000075834,118.72213411331177,126.82647570100016
0,classification,juvenile,4,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=9, n_estimators=500)",0.9907730438970528,0.897234885852212,0.7318706512451172,0.15593576431274414,1.2223615100010647,0.15591411999776028,28.51655149459839,36.67144855299921
0,classification,juvenile,4,HS-RF,AUC,500,1.0,1.0,0.8942286925102005,2.519029378890991,0.1776890754699707,2.519013830999029,0.17765431000225362,35.31210279464722,35.31290059300227
0,classification,juvenile,5,RF,AUC,10,None,0.9998267376161445,0.8744782941166169,0.017650365829467773,0.004108428955078125,0.01764949000062188,0.004109019999305019,,
0,classification,juvenile,5,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.11869538577080399, n_estimators=10)",0.9994310239513221,0.8748285302341329,0.03705263137817383,0.0049266815185546875,0.3872477400000207,0.04776590999972541,3.1405694484710693,11.750204849999136
0,classification,juvenile,5,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=3, n_estimators=10)",0.8981518189613654,0.8903615020459626,0.014237642288208008,0.003706693649291992,0.1544194299967785,0.04045905000020866,1.4992144107818604,9.964506399999664
0,classification,juvenile,5,HS-RF,AUC,10,0.1,0.9993231020427342,0.8806453684192094,0.05169796943664551,0.004507780075073242,0.05170044999977108,0.004508919999352656,0.7884695529937744,1.0750366399988707
0,classification,juvenile,5,RF,AUC,25,None,0.9999977975120696,0.8953027499372493,0.045053720474243164,0.009556293487548828,0.045053469999402296,0.009556869998050388,,
0,classification,juvenile,5,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.14542709551225258, n_estimators=25)",0.9999977975120697,0.8880616182076082,0.08719778060913086,0.009219884872436523,0.34184307000032277,0.00922060000084457,7.5925068855285645,16.0491489010019
0,classification,juvenile,5,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=4, n_estimators=25)",0.9110466516310156,0.894520555941464,0.05149507522583008,0.00664830207824707,0.40584454000054393,0.006649499999184627,2.3055267333984375,10.65944545000093
0,classification,juvenile,5,HS-RF,AUC,25,1.0,0.9999618235425403,0.9022666114071904,0.14446377754211426,0.009972810745239258,0.1444558999974106,0.009974100001272745,1.8221960067749023,1.8221264899984817
0,classification,juvenile,5,RF,AUC,50,None,1.0,0.8981834420038175,0.0854036808013916,0.018735170364379883,0.0853826200000185,0.01873626999804401,,
0,classification,juvenile,5,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1, n_estimators=50)",1.0,0.9014435565310281,0.13232874870300293,0.017603397369384766,0.6711524199999985,0.017604449996724725,12.038273096084595,20.565112151001813
0,classification,juvenile,5,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=5, n_estimators=50)",0.9275770577110569,0.9033581806401149,0.08806276321411133,0.013433218002319336,0.536672099999123,0.013434079999569803,3.651664972305298,11.5973791610013
0,classification,juvenile,5,HS-RF,AUC,50,0.1,1.0,0.9042396082025298,0.26810574531555176,0.01875019073486328,0.2680892699972901,0.01874505999876419,3.7185118198394775,3.7185748299998522
0,classification,juvenile,5,RF,AUC,75,None,1.0,0.8978127754461133,0.1277480125427246,0.0282132625579834,0.12774797000020044,0.02821496999968076,,
0,classification,juvenile,5,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.30094178647307135, n_estimators=75)",1.0,0.9058448570744777,0.40656018257141113,0.024358510971069336,0.8496396000009554,0.024359369999729097,17.64428949356079,25.83884806199785
0,classification,juvenile,5,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=5, n_estimators=75)",0.9289183728606499,0.9055529936432145,0.10404706001281738,0.020792007446289062,0.4914315899986832,0.020794269999896642,5.030863285064697,13.204477719998977
0,classification,juvenile,5,HS-RF,AUC,75,0.1,1.0,0.9086292342087291,0.39897656440734863,0.028238773345947266,0.3989488600018376,0.028250259998458205,5.505348443984985,5.505230531001871
0,classification,juvenile,5,RF,AUC,100,None,1.0,0.9015165223888439,0.17301201820373535,0.03716444969177246,0.17298903000119026,0.037166490001254715,,
0,classification,juvenile,5,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.2895049896575943),1.0,0.9034953564528085,0.5216231346130371,0.03411054611206055,0.9348426600008679,0.034108290001313435,25.014483213424683,33.91882028199689
0,classification,juvenile,5,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=6),0.946231396318615,0.9042337709339046,0.13989758491516113,0.027005910873413086,0.4855038900022919,0.02700840000034077,5.959294557571411,14.695306771001924
0,classification,juvenile,5,HS-RF,AUC,100,0.1,1.0,0.9010174359213837,0.5158331394195557,0.036914825439453125,0.5158211699999811,0.03691011000046274,7.2239603996276855,7.223722950999218
0,classification,juvenile,5,RF,AUC,300,None,1.0,0.9082935912627763,0.503023624420166,0.10791516304016113,0.5030320099976962,0.10791669000172988,,
0,classification,juvenile,5,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.13741236315039335, n_estimators=300)",1.0,0.9074763736552393,0.8591997623443604,0.10281205177307129,1.4054986800001643,0.10281470000336412,68.31894397735596,76.66373111600114
0,classification,juvenile,5,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.9457938353831155,0.9075551767816804,0.39439916610717773,0.07982802391052246,0.8555207800018252,0.07982954000181053,17.483598232269287,25.94870393200108
0,classification,juvenile,5,HS-RF,AUC,300,1.0,1.0,0.9064811193546316,1.5391027927398682,0.1089620590209961,1.5391844699988724,0.10896456000045873,21.37850856781006,21.378468502000032
0,classification,juvenile,5,RF,AUC,500,None,1.0,0.9083811502921553,0.8452818393707275,0.18039846420288086,0.8452674500003923,0.18039227000190294,,
0,classification,juvenile,5,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.1000424786261358, n_estimators=500)",1.0,0.9064869566232568,1.138404130935669,0.17531847953796387,1.6278315899980953,0.1753129299977445,115.07566142082214,123.6067373299993
0,classification,juvenile,5,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=10, n_estimators=500)",0.9953835852979527,0.9072282897386655,0.7571244239807129,0.158003568649292,1.1275959699996747,0.1580051300006744,29.75413489341736,37.848244232998695
0,classification,juvenile,5,HS-RF,AUC,500,1.0,1.0,0.9086233969401039,2.520632743835449,0.17577362060546875,2.520994470000005,0.17569064000053913,34.74360013008118,34.74557424299928
0,classification,juvenile,6,RF,AUC,10,None,0.9996233745639074,0.8387104306153065,0.01662421226501465,0.00395655632019043,0.01661763000083738,0.003957010001613526,,
0,classification,juvenile,6,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.3678985182473721, n_estimators=10)",0.9993781642409932,0.8552649244365577,0.08220887184143066,0.00397801399230957,0.4805685000028461,0.003970239999034675,3.010131597518921,11.407836709997355
0,classification,juvenile,6,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=4, n_estimators=10)",0.9127087958557987,0.8845183961520726,0.015295743942260742,0.0039021968841552734,0.16397056000278099,0.04265214000042761,1.5926313400268555,10.193185969998012
0,classification,juvenile,6,HS-RF,AUC,10,10.0,0.9961206845919818,0.8859105847191981,0.052590370178222656,0.0040934085845947266,0.052591219999158056,0.004094309999345569,0.7556002140045166,1.0489431900023192
0,classification,juvenile,6,RF,AUC,25,None,0.9999985316747131,0.8788387337796899,0.042290687561035156,0.009445667266845703,0.042290590001357486,0.009446700001717545,,
0,classification,juvenile,6,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.10258247434015279, n_estimators=25)",0.9999977975120697,0.8728000793868532,0.07228732109069824,0.0091705322265625,0.6510113999975147,0.009171369998512091,6.639348268508911,14.517661390000285
0,classification,juvenile,6,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=5, n_estimators=25)",0.9305709729710681,0.8848861440754642,0.0403597354888916,0.008661031723022461,0.4376991300014197,0.06925807000152417,2.284665584564209,10.79011820100277
0,classification,juvenile,6,HS-RF,AUC,25,0.1,0.9999970633494262,0.8925884200265013,0.13197922706604004,0.010137557983398438,0.1319721700019727,0.010138569999980973,1.8519644737243652,1.8783290100000158
