task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,3,HS (CART-CCP),AUC,3,15,50.0,0.8923125,0.70875,0.00012230873107910156,0.0001239776611328125,0.0001229000000648739,0.00012416000004122907,0.489849328994751,0.48985095000000456
classification,heart,3,CCP,AUC,3,20,0.03054298642533937,0.8960625,0.69525,0.00039696693420410156,0.00011754035949707031,0.0003977899999654255,0.00011777000008805771,0.030881643295288086,0.030881800000088333
classification,heart,3,HS (CART-CCP),AUC,3,20,10.0,0.8960625,0.69525,0.00012159347534179688,0.00011301040649414062,0.0001216000000567874,0.00011351000000558997,0.5473594665527344,0.5474128099999689
classification,heart,3,CCP,AUC,2,24,0.031567219137840594,0.8621874999999999,0.6960000000000001,0.0003788471221923828,0.0001087188720703125,0.0003795299999183044,0.00010885999995480233,0.03438854217529297,0.034388669999998456
classification,heart,3,HS (CART-CCP),AUC,2,24,25.0,0.8621874999999999,0.6960000000000001,0.0001087188720703125,0.0001125335693359375,0.00010918000009496609,0.00011273999996319617,0.5580699443817139,0.5580285700000331
classification,heart,3,CCP,AUC,7,28,0.009259259259259259,0.9446875000000001,0.7290000000000001,0.0003790855407714844,0.00010967254638671875,0.0003795399999262372,0.00011027999994439597,0.03855705261230469,0.038544980000096984
classification,heart,3,HS (CART-CCP),AUC,7,28,100.0,0.9284374999999999,0.7494999999999999,0.00017070770263671875,0.00011324882507324219,0.00017110999999658816,0.00011354999992363446,0.5495498180389404,0.54955609000001
classification,heart,3,CCP,AUC,4,30,0.022222222222222227,0.9125,0.73525,0.00038242340087890625,0.00011038780212402344,0.000382970000032401,0.00011072000006606686,0.0408170223236084,0.0408099599999332
classification,heart,3,HS (CART-CCP),AUC,4,30,1.0,0.9125,0.73525,0.00013446807861328125,0.00011324882507324219,0.00013474000002133835,0.00011348999998972431,0.5798971652984619,0.579872049999949
classification,heart,3,CCP,AUC,14,32,0.0076252723311546824,0.9794375,0.6729999999999999,0.0003864765167236328,0.00011134147644042969,0.0003872199999932491,0.00011185000005298207,0.04053235054016113,0.04053243000009843
classification,heart,3,HS (CART-CCP),AUC,14,32,50.0,0.9579374999999999,0.776,0.0002598762512207031,0.00012254714965820312,0.00026035000007595954,0.00012300000003051537,0.5647323131561279,0.5647658099999262
classification,heart,4,CCP,AUC,0,2,0.11496604938271604,0.5,0.5,0.0004324913024902344,0.00010704994201660156,0.00043284000003041,0.00010746999998900719,0.0047969818115234375,0.0047971500000585365
classification,heart,4,HS (CART-CCP),AUC,0,2,25.0,0.5,0.5,7.82012939453125e-05,0.00011491775512695312,7.873000004110509e-05,0.00011512000003222056,0.09098029136657715,0.09098070000004554
classification,heart,4,CCP,AUC,1,4,0.04204964539007086,0.74125,0.7949999999999999,0.0004355907440185547,0.00010776519775390625,0.0004361899999594243,0.00010803999998643121,0.009147167205810547,0.009147200000029443
classification,heart,4,HS (CART-CCP),AUC,1,4,10.0,0.74125,0.7949999999999999,9.918212890625e-05,0.00011539459228515625,9.951000004093657e-05,0.00011543999994501064,0.17336130142211914,0.17349059000002853
classification,heart,4,CCP,AUC,6,8,0.015555555555555572,0.8796875000000001,0.8625,0.0004324913024902344,0.00011038780212402344,0.00043282000001454435,0.00011072000006606686,0.0156705379486084,0.015670589999899676
classification,heart,4,HS (CART-CCP),AUC,6,8,0.1,0.8796875000000001,0.8667499999999999,0.0001647472381591797,0.00011920928955078125,0.00016478999998525978,0.00011890999996921892,0.2870199680328369,0.28703010100002757
classification,heart,4,CCP,AUC,1,12,0.04204964539007086,0.74125,0.7949999999999999,0.0004379749298095703,0.00011301040649414062,0.000438680000002023,0.00011316999996324739,0.02319645881652832,0.023196329999905174
classification,heart,4,HS (CART-CCP),AUC,1,12,50.0,0.74125,0.7949999999999999,9.894371032714844e-05,0.00011181831359863281,9.923000004619098e-05,0.00011227000004510046,0.41391992568969727,0.4139043700000684
classification,heart,4,CCP,AUC,7,15,0.014814814814814814,0.8971875,0.875,0.0004322528839111328,0.00010967254638671875,0.0004327300000568357,0.00011013000005277718,0.026740550994873047,0.026740829999994276
classification,heart,4,HS (CART-CCP),AUC,7,15,100.0,0.8808125,0.88325,0.00017023086547851562,0.00011372566223144531,0.0001706699999886041,0.00011423000000831962,0.44791674613952637,0.4479089600000634
classification,heart,4,CCP,AUC,3,20,0.018203902685863846,0.825625,0.81,0.0004324913024902344,0.00010895729064941406,0.0004330199999458273,0.00010943000006591319,0.0379180908203125,0.037926970000057736
classification,heart,4,HS (CART-CCP),AUC,3,20,25.0,0.825625,0.81,0.00012540817260742188,0.00011801719665527344,0.00012573000003612833,0.00011826999991626508,0.5520274639129639,0.5520209500000419
classification,heart,4,CCP,AUC,17,24,0.008333333333333333,0.9651875000000001,0.7947499999999998,0.0004343986511230469,0.00011205673217773438,0.00043507999998837477,0.00011254000003191322,0.03981900215148926,0.03981161000001521
