task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,2,HS (CART),AUC,28,30,25.0,0.99525,0.7555000000000001,0.0007383823394775391,0.0001735687255859375,0.0007386899960692972,0.00017421999655198306,0.019234657287597656,0.01923502000863664
classification,heart,2,DT,AUC,28,32,None,1.0,0.7125,0.0005085468292236328,0.00017404556274414062,0.0005085399898234755,0.0001744600012898445,,
classification,heart,2,HS (CART),AUC,28,32,50.0,0.9844999999999999,0.7464999999999999,0.0004191398620605469,0.00011897087097167969,0.0004194899956928566,0.00011909000750165433,0.019717693328857422,0.01982595000299625
classification,heart,3,DT,AUC,1,2,None,0.7425,0.7925,0.0002529621124267578,0.000110626220703125,0.0002530000056140125,0.00011103998986072838,,
classification,heart,3,HS (CART),AUC,1,2,1.0,0.7425,0.7925,9.036064147949219e-05,0.00010919570922851562,9.089999366551638e-05,0.00010959000792354345,0.012705087661743164,0.012705689994618297
classification,heart,3,DT,AUC,3,4,None,0.8206875,0.8445,0.0003066062927246094,0.00011205673217773438,0.0003067799989366904,0.00011243000335525721,,
classification,heart,3,HS (CART),AUC,3,4,50.0,0.8206875,0.8445,0.00011372566223144531,0.00011444091796875,0.00011391000589355826,0.00011464000272098929,0.014448881149291992,0.014441489998716861
classification,heart,3,DT,AUC,7,8,None,0.9053749999999999,0.8425,0.0004010200500488281,0.0001323223114013672,0.000401039986172691,0.0001327700010733679,,
classification,heart,3,HS (CART),AUC,7,8,0.1,0.9053749999999999,0.8425,0.00016164779663085938,0.00011205673217773438,0.00016198000230360776,0.00011224001355003566,0.015442609786987305,0.015442689997144043
classification,heart,3,DT,AUC,11,12,None,0.9488750000000001,0.82425,0.0004258155822753906,0.00013256072998046875,0.0004258999979356304,0.00013308999768923968,,
classification,heart,3,HS (CART),AUC,11,12,10.0,0.9431250000000001,0.8270000000000001,0.0002105236053466797,0.0001163482666015625,0.00021110998932272196,0.00011683999036904424,0.017093658447265625,0.017093539994675666
classification,heart,3,DT,AUC,14,15,None,0.9626875000000001,0.7725,0.00042557716369628906,0.0001289844512939453,0.0004254099912941456,0.00012889999197795987,,
classification,heart,3,HS (CART),AUC,14,15,100.0,0.9291875,0.87225,0.0002567768096923828,0.00011610984802246094,0.0002571500081103295,0.0001163300039479509,0.01745915412902832,0.017459149996284395
classification,heart,3,DT,AUC,19,20,None,0.9776875,0.6932499999999999,0.00043392181396484375,0.00012946128845214844,0.00043384000309742987,0.0001294799876632169,,
classification,heart,3,HS (CART),AUC,19,20,10.0,0.9598125000000001,0.8187500000000001,0.00032258033752441406,0.00011801719665527344,0.00032296999415848404,0.00011843000538647175,0.018894195556640625,0.01889451999159064
classification,heart,3,DT,AUC,23,24,None,0.9859375000000001,0.68875,0.0004305839538574219,0.00013208389282226562,0.00043033000838477165,0.000132630011648871,,
classification,heart,3,HS (CART),AUC,23,24,50.0,0.9540625,0.84675,0.00035643577575683594,0.00011610984802246094,0.00035662000300362706,0.00011634999827947468,0.019113540649414062,0.01911337999626994
classification,heart,3,DT,AUC,27,28,None,0.9936875000000001,0.6234999999999999,0.00044465065002441406,0.0001373291015625,0.00044450999121181667,0.0001378800079692155,,
classification,heart,3,HS (CART),AUC,27,28,25.0,0.9749375,0.848,0.0003998279571533203,0.00011515617370605469,0.00040021000313572586,0.0001153799967141822,0.019263267517089844,0.019263109992607497
classification,heart,3,DT,AUC,29,30,None,0.9945625,0.63,0.00044918060302734375,0.0001347064971923828,0.00044925000111106783,0.00013467999815475196,,
classification,heart,3,HS (CART),AUC,29,30,25.0,0.9759375,0.8492500000000001,0.0004229545593261719,0.00011682510375976562,0.00042327999835833907,0.00011698999151121825,0.019507646560668945,0.01950778000173159
classification,heart,3,DT,AUC,31,32,None,0.9978125,0.6925,0.00047326087951660156,0.00011992454528808594,0.0005397700006142259,0.00011999999696854502,,
classification,heart,3,HS (CART),AUC,31,32,25.0,0.9815624999999999,0.8565,0.000457763671875,0.0001201629638671875,0.000458270005765371,0.00012044000322930515,0.018970966339111328,0.018971240002429113
classification,heart,4,DT,AUC,1,2,None,0.75125,0.7350000000000001,0.0002911090850830078,0.0001285076141357422,0.0002909499889938161,0.00012864000746048987,,
classification,heart,4,HS (CART),AUC,1,2,10.0,0.75125,0.7350000000000001,8.940696716308594e-05,0.00010895729064941406,8.954000077210367e-05,0.00010956999904010445,0.01271677017211914,0.01271667999390047
classification,heart,4,DT,AUC,3,4,None,0.848625,0.8605000000000002,0.0003361701965332031,0.0001323223114013672,0.00033599000016693026,0.00013272000069264323,,
classification,heart,4,HS (CART),AUC,3,4,50.0,0.843375,0.8575000000000002,0.00011396408081054688,0.00011420249938964844,0.0001142999972216785,0.00011434999760240316,0.014521598815917969,0.014521750010317191
classification,heart,4,DT,AUC,7,8,None,0.9170625,0.8355000000000001,0.00040078163146972656,0.00013685226440429688,0.00040068999805953354,0.00013672000204678625,,
classification,heart,4,HS (CART),AUC,7,8,100.0,0.9013125,0.8820000000000001,0.00016188621520996094,0.00011539459228515625,0.0001623599964659661,0.00011571998766157776,0.015810728073120117,0.015810789991519414
classification,heart,4,DT,AUC,11,12,None,0.9536875000000001,0.8512500000000001,0.0004067420959472656,0.00012755393981933594,0.00040627999987918884,0.00012799000251106918,,
classification,heart,4,HS (CART),AUC,11,12,25.0,0.9486875,0.874,0.0002105236053466797,0.00011873245239257812,0.00021077999554108828,0.00011930000619031489,0.017149925231933594,0.017144790006568655
classification,heart,4,DT,AUC,14,15,None,0.9624375000000001,0.8354999999999999,0.0004105567932128906,0.00013303756713867188,0.00041027000406756997,0.00013339999713934958,,
classification,heart,4,HS (CART),AUC,14,15,10.0,0.9554374999999999,0.8755000000000001,0.00026345252990722656,0.00011777877807617188,0.000259280001046136,0.00011817000631708652,0.017786264419555664,0.01777736999792978
classification,heart,4,DT,AUC,19,20,None,0.9764375,0.7220000000000001,0.0004029273986816406,0.00013113021850585938,0.0004029099945910275,0.00013163000403437763,,
classification,heart,4,HS (CART),AUC,19,20,25.0,0.9609375,0.8725,0.00031113624572753906,0.0001201629638671875,0.00031134999881032854,0.00012038998829666525,0.018870115280151367,0.018870469997636974
classification,heart,4,DT,AUC,23,24,None,0.9926250000000001,0.74875,0.00042247772216796875,0.00013113021850585938,0.0004222999996272847,0.00013140999362803996,,
classification,heart,4,HS (CART),AUC,23,24,25.0,0.9814999999999999,0.89375,0.00035262107849121094,0.00011563301086425781,0.00035300999297760427,0.00011595999239943922,0.019010305404663086,0.0190103400091175
classification,heart,4,DT,AUC,27,28,None,0.9985625,0.746,0.00044536590576171875,0.00013637542724609375,0.0004452499997569248,0.00013700000999961048,,
classification,heart,4,HS (CART),AUC,27,28,50.0,0.9838125,0.8792500000000001,0.00040268898010253906,0.00011467933654785156,0.0004032300057588145,0.0001150699972640723,0.01900315284729004,0.019003249995876104
classification,heart,4,DT,AUC,29,30,None,1.0,0.7300000000000001,0.0004398822784423828,0.0001323223114013672,0.00043992999417241663,0.00013270000636111945,,
classification,heart,4,HS (CART),AUC,29,30,50.0,0.986625,0.87975,0.00043082237243652344,0.00011849403381347656,0.0004313399986131117,0.00011910000466741621,0.019548892974853516,0.019549439995898865
classification,heart,4,DT,AUC,29,32,None,1.0,0.7500000000000001,0.00043964385986328125,0.0001347064971923828,0.00043951001134701073,0.0001349200028926134,,
classification,heart,4,HS (CART),AUC,29,32,25.0,0.995375,0.8795,0.0004367828369140625,0.00011849403381347656,0.00043735999497585,0.00011872999311890453,0.019378185272216797,0.019378639990463853
classification,heart,5,DT,AUC,1,2,None,0.75875,0.74,0.0003006458282470703,0.0001266002655029297,0.0003005600010510534,0.00012661999789997935,,
classification,heart,5,HS (CART),AUC,1,2,25.0,0.75875,0.74,9.34600830078125e-05,0.00011110305786132812,9.360999683849514e-05,0.00011138999252580106,0.012812137603759766,0.012812059998395853
classification,heart,5,DT,AUC,3,4,None,0.8672500000000001,0.79,0.00034117698669433594,0.00012636184692382812,0.000341220002155751,0.00012666999828070402,,
classification,heart,5,HS (CART),AUC,3,4,25.0,0.8672500000000001,0.79,0.00011324882507324219,0.00010943412780761719,0.00011371000437065959,0.00010989999282173812,0.014139413833618164,0.014139360006083734
classification,heart,5,DT,AUC,7,8,None,0.9192500000000001,0.80325,0.0003719329833984375,0.0001277923583984375,0.00037167999835219234,0.00012826999591197819,,
classification,heart,5,HS (CART),AUC,7,8,10.0,0.9135000000000001,0.81225,0.0001628398895263672,0.00011157989501953125,0.00016306000179611146,0.0001121099921874702,0.015742778778076172,0.01574321000953205
classification,heart,5,DT,AUC,11,12,None,0.9441875,0.7649999999999999,0.0004036426544189453,0.00012826919555664062,0.0004033599980175495,0.00012864999007433653,,
classification,heart,5,HS (CART),AUC,11,12,100.0,0.9305625,0.8107500000000001,0.00021266937255859375,0.00011348724365234375,0.00021332000324036926,0.00011372999870218337,0.016798019409179688,0.016798230004496872
classification,heart,5,DT,AUC,14,15,None,0.9514374999999999,0.7985000000000001,0.00041103363037109375,0.0001323223114013672,0.0004108800058020279,0.00013266000314615667,,
classification,heart,5,HS (CART),AUC,14,15,100.0,0.9334374999999999,0.8125,0.0002510547637939453,0.00011396408081054688,0.0002514100051485002,0.0001143200061051175,0.0177309513092041,0.017723890006891452
classification,heart,5,DT,AUC,19,20,None,0.9615625,0.7647499999999999,0.00043773651123046875,0.0001285076141357422,0.00043760999687947333,0.00012893999519292265,,
classification,heart,5,HS (CART),AUC,19,20,100.0,0.9408124999999999,0.8155,0.00030422210693359375,0.00011301040649414062,0.0003047299978788942,0.0001136799983214587,0.01890850067138672,0.018908669997472316
classification,heart,5,DT,AUC,23,24,None,0.987,0.746,0.0004596710205078125,0.00013327598571777344,0.0004594400088535622,0.00013364000187721103,,
classification,heart,5,HS (CART),AUC,23,24,25.0,0.965,0.8407500000000001,0.00035834312438964844,0.00011920928955078125,0.0003585899976314977,0.00011946000449825078,0.019128084182739258,0.01912844998878427
classification,heart,5,DT,AUC,27,28,None,0.9944375,0.6975,0.0004780292510986328,0.0001327991485595703,0.0004782799951499328,0.0001331000094069168,,
classification,heart,5,HS (CART),AUC,27,28,50.0,0.9735625000000001,0.8330000000000002,0.0004048347473144531,0.0001163482666015625,0.00040486999205313623,0.00011668000661302358,0.019751787185668945,0.0197515600011684
classification,heart,5,DT,AUC,29,30,None,0.9970625,0.7037500000000001,0.0004620552062988281,0.00012159347534179688,0.00046191998990252614,0.00012178999895695597,,
classification,heart,5,HS (CART),AUC,29,30,100.0,0.9675625,0.83725,0.00043129920959472656,0.00011944770812988281,0.00043157000618521124,0.00011979999544564635,0.0196683406829834,0.019817939988570288
classification,heart,5,DT,AUC,31,32,None,0.99975,0.765,0.0004937648773193359,0.0001354217529296875,0.0004937500052619725,0.000135859998408705,,
classification,heart,5,HS (CART),AUC,31,32,100.0,0.97075,0.84375,0.0004558563232421875,0.00011873245239257812,0.00045685000077355653,0.0001189299946418032,0.01893305778503418,0.01893368001037743
classification,heart,6,DT,AUC,1,2,None,0.7600000000000001,0.7575000000000001,0.00028395652770996094,0.0001277923583984375,0.00028401998861227185,0.00012814000365324318,,
