task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,ionosphere,1,RF,AUC,50,None,1.0,0.9138095238095238,0.0353815555572509,0.0055623054504394,0.0353814100000136,0.005562789999999,,
classification,ionosphere,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.17429346610211027, n_estimators=50)",1.0,0.9390476190476192,0.0506505966186523,0.0072004795074462,0.6077281599998514,0.0824433899999803,2.580472230911255,11.561239601000011
classification,ionosphere,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=9, n_estimators=50)",1.0,0.8833333333333333,0.051126480102539,0.0072352886199951,0.6135347899999033,0.0868433599998752,2.182563543319702,11.531223469999986
classification,ionosphere,1,HS-RF,AUC,50,10.0,0.988095238095238,0.901904761904762,0.0474472045898437,0.0054113864898681,0.0474478700000418,0.0054115499999625,0.8266122341156006,0.8586900400000559
classification,ionosphere,1,BART,AUC,50,None,0.8895238095238095,0.8147619047619048,3.460381269454956,1.6219370365142822,0.1964113400001679,1.6219553900000392,,
classification,ionosphere,1,RF,AUC,75,None,1.0,0.9004761904761904,0.0528147220611572,0.0080475807189941,0.0528145600001153,0.0080480000001443,,
classification,ionosphere,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.15216183445096285, n_estimators=75)",1.0,0.9323809523809524,0.0737035274505615,0.0084059238433837,0.614232979999997,0.0084162399998604,3.4231417179107666,12.42474206099996
classification,ionosphere,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=12, n_estimators=75)",1.0,0.9204761904761904,0.0728383064270019,0.0082173347473144,0.7375784600001225,0.0082178599998314,3.1054704189300537,12.11704850000001
classification,ionosphere,1,HS-RF,AUC,75,50.0,0.9728571428571428,0.9204761904761904,0.0730693340301513,0.0082592964172363,0.0730700599999636,0.0082601299998259,1.2625350952148438,1.2624931699999706
classification,ionosphere,1,BART,AUC,75,None,0.9014285714285714,0.8385714285714285,5.251466512680054,2.485795259475708,0.252891180000006,2.485811799999965,,
classification,ionosphere,1,RF,AUC,100,None,1.0,0.9138095238095238,0.0713832378387451,0.0107710361480712,0.0713738900001317,0.0107717999999294,,
classification,ionosphere,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.1517129775054085),1.0,0.9071428571428573,0.0925555229187011,0.0108208656311035,0.749308850000034,0.0108170600001358,4.699362754821777,13.744569530000035
classification,ionosphere,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=13),1.0,0.9138095238095238,0.0922739505767822,0.0109236240386962,0.789443060000167,0.0109241300001485,3.753142356872559,13.10960694099981
classification,ionosphere,1,HS-RF,AUC,100,10.0,0.988095238095238,0.9138095238095238,0.0969178676605224,0.0108890533447265,0.0969181500001923,0.0108900299999277,1.6612813472747805,1.6613044700000046
classification,ionosphere,1,BART,AUC,100,None,0.9185714285714286,0.8385714285714285,6.899745941162109,3.2980315685272217,0.3165160599999126,3.298031711000021,,
classification,ionosphere,1,RF,AUC,300,None,1.0,0.9138095238095238,0.2130482196807861,0.0316147804260253,0.213053230000014,0.0316151200001968,,
classification,ionosphere,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.11205772156109493, n_estimators=300)",1.0,0.9071428571428573,0.2186503410339355,0.0320534706115722,0.761401719999867,0.0320443299999624,12.771435976028442,21.92184315100008
classification,ionosphere,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=25, n_estimators=300)",1.0,0.9071428571428573,0.2338697910308838,0.0318250656127929,0.876792739999928,0.0318383100000119,9.669054508209229,18.2790957809998
classification,ionosphere,1,HS-RF,AUC,300,25.0,0.9788095238095236,0.9138095238095238,0.2893564701080322,0.031949758529663,0.2893688200001634,0.0319507300000623,4.919161558151245,4.9205485399998
classification,ionosphere,1,BART,AUC,300,None,0.9252380952380952,0.8623809523809525,21.84981393814087,9.869874000549316,1.2096241099998224,9.869873390999828,,
classification,ionosphere,1,RF,AUC,500,None,1.0,0.9138095238095238,0.3540759086608886,0.052290916442871,0.3540855199998987,0.0522921300000689,,
classification,ionosphere,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.19827443138140716, n_estimators=500)",1.0,0.901904761904762,0.3983652591705322,0.0530757904052734,1.0719982299999629,0.0530768500000249,19.40908527374268,28.320274691999884
classification,ionosphere,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=19, n_estimators=500)",1.0,0.9138095238095238,0.3669190406799316,0.051891803741455,0.7948546100001295,0.0518927699999949,15.82825779914856,25.05047961200012
classification,ionosphere,1,HS-RF,AUC,500,10.0,0.988095238095238,0.9138095238095238,0.47609543800354,0.0526313781738281,0.4760603300001094,0.0526261009999871,8.064342021942139,8.064312989999962
classification,ionosphere,1,BART,AUC,500,None,0.931190476190476,0.8504761904761905,37.3162088394165,16.92313814163208,2.0500762700000905,16.920758081999793,,
classification,ionosphere,1,RF,AUC,10,None,1.0,0.8728571428571429,0.0074107646942138,0.0013802051544189,0.0074104600000737,0.0013807800000904,,
classification,ionosphere,1,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.30934264502086606, n_estimators=10)",1.0,0.8676190476190476,0.0127108097076416,0.0018632411956787,0.1512217800000144,0.022331670000085,1.264960527420044,10.07654825999998
classification,ionosphere,1,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=19, n_estimators=10)",1.0,0.8861904761904762,0.0104894638061523,0.0018389225006103,0.1257669299998269,0.021934789999932,1.1569340229034424,10.41808059999994
classification,ionosphere,1,HS-RF,AUC,10,0.1,1.0,0.8690476190476191,0.0097537040710449,0.0013835430145263,0.0097548300000198,0.0013840299998264,0.1994705200195312,0.7259150900001714
classification,ionosphere,1,BART,AUC,10,None,0.8928571428571428,0.7380952380952381,0.8582911491394043,0.3623108863830566,0.0830338299999766,0.3622852700000294,,
classification,ionosphere,1,RF,AUC,25,None,1.0,0.8609523809523809,0.0177984237670898,0.0029361248016357,0.017797610000116,0.0029366300000219,,
classification,ionosphere,1,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.4009824900387565, n_estimators=25)",1.0,0.8623809523809525,0.0327844619750976,0.0040023326873779,0.3902636700001949,0.0480372500001067,1.7659711837768557,10.723449599999867
classification,ionosphere,1,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=22, n_estimators=25)",1.0,0.8742857142857143,0.0252494812011718,0.0039589405059814,0.3013908299999457,0.0475117099999806,1.646357536315918,10.83078432000002
classification,ionosphere,1,HS-RF,AUC,25,25.0,0.9728571428571428,0.8795238095238096,0.0229253768920898,0.0029613971710205,0.0229265799998756,0.002961789999972,0.4332578182220459,0.7800251199998911
classification,ionosphere,1,BART,AUC,25,None,0.9014285714285714,0.75,1.7561330795288086,0.8554377555847168,0.0655483999998978,0.8554824909999752,,
classification,ionosphere,1,RF,AUC,50,None,1.0,0.8795238095238096,0.0357844829559326,0.0055537223815917,0.035784010000043,0.0055542400000376,,
classification,ionosphere,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1550331585919875, n_estimators=50)",1.0,0.8742857142857143,0.0605077743530273,0.0055963993072509,0.6025741500000095,0.0055969299999105,2.790184736251831,12.427463120000084
classification,ionosphere,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=25, n_estimators=50)",1.0,0.8676190476190476,0.0551061630249023,0.0056054592132568,0.5379540599999473,0.0056062499998006,2.291036367416382,11.157732500000066
classification,ionosphere,1,HS-RF,AUC,50,25.0,0.9788095238095236,0.8557142857142858,0.0468225479125976,0.0055792331695556,0.0468232400000943,0.0055796999999984,0.8409483432769775,0.8409564399998999
classification,ionosphere,1,BART,AUC,50,None,0.9523809523809524,0.7552380952380953,3.653295755386353,1.7057504653930664,0.2107565900000736,1.705745570999852,,
classification,ionosphere,1,RF,AUC,75,None,1.0,0.8809523809523809,0.0541102886199951,0.0082795619964599,0.0541100699999788,0.0082801200001085,,
classification,ionosphere,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.15723354185759517, n_estimators=75)",1.0,0.8928571428571428,0.072906494140625,0.0081698894500732,0.7048333200000343,0.0081709099999898,3.782967329025269,12.947800470000177
classification,ionosphere,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=20, n_estimators=75)",1.0,0.8557142857142858,0.0661067962646484,0.0082473754882812,0.4958837399999538,0.0082478100000571,3.100499153137207,12.094237829999884
classification,ionosphere,1,HS-RF,AUC,75,50.0,0.9821428571428572,0.8557142857142858,0.0709407329559326,0.0083489418029785,0.070934379999926,0.0083497099999476,1.237741470336914,1.2377141800000118
classification,ionosphere,1,BART,AUC,75,None,0.9404761904761904,0.7433333333333334,5.550405263900757,2.615407943725586,0.3906901200000447,2.6153624300000047,,
classification,ionosphere,1,RF,AUC,100,None,1.0,0.8742857142857143,0.0716171264648437,0.0106751918792724,0.0716170400000919,0.010675780000156,,
classification,ionosphere,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.10001632083390716),1.0,0.8742857142857143,0.0854918956756591,0.0108532905578613,0.7642402999999831,0.0108540100000027,4.788838863372803,13.975132442000133
classification,ionosphere,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=13),1.0,0.849047619047619,0.0911972522735595,0.0108230113983154,0.7175815099999454,0.0108237599999938,3.85052227973938,12.391611810000086
classification,ionosphere,1,HS-RF,AUC,100,0.1,1.0,0.8676190476190476,0.0965945720672607,0.0109951496124267,0.0965911900000264,0.0109963800000514,1.6512634754180908,1.651247049999938
classification,ionosphere,1,BART,AUC,100,None,0.9345238095238096,0.7142857142857143,7.127971887588501,3.44446349143982,0.4255904100000407,3.44435397999996,,
classification,ionosphere,1,RF,AUC,300,None,1.0,0.8795238095238096,0.2221646308898925,0.0354747772216796,0.2221483900000294,0.0354707799999687,,
classification,ionosphere,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10003552361764448, n_estimators=300)",1.0,0.8557142857142858,0.2172207832336425,0.0316472053527832,0.903484330000083,0.031648129999894,11.750466346740724,21.10598351199997
classification,ionosphere,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=28, n_estimators=300)",1.0,0.8676190476190476,0.2215714454650879,0.0312092304229736,0.7654058900000109,0.031209839999974,9.59004044532776,18.30266485099992
classification,ionosphere,1,HS-RF,AUC,300,50.0,0.9761904761904762,0.8557142857142858,0.2732191085815429,0.0311949253082275,0.27322036999999,0.0311957999999776,4.7440571784973145,4.744263261000015
classification,ionosphere,1,BART,AUC,300,None,0.955,0.7380952380952381,22.316776037216187,9.86616563796997,1.354743849999977,9.866135641000028,,
classification,ionosphere,1,RF,AUC,500,None,1.0,0.8676190476190476,0.346771240234375,0.0519251823425293,0.3467650600000524,0.0519375199999103,,
classification,ionosphere,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.19253045983705125, n_estimators=500)",1.0,0.8676190476190476,0.3854959011077881,0.0522089004516601,0.8291132699998798,0.0522108410000328,18.97864890098572,27.950550370999963
classification,ionosphere,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=18, n_estimators=500)",1.0,0.8676190476190476,0.3900279998779297,0.0545096397399902,0.8199662500001068,0.0545115499999155,15.73283338546753,24.425989050999988
classification,ionosphere,1,HS-RF,AUC,500,50.0,0.9761904761904762,0.8438095238095239,0.4587545394897461,0.0529224872589111,0.4587480600000617,0.052918949999821,7.953970670700073,7.954166761000124
classification,ionosphere,1,BART,AUC,500,None,0.9609523809523808,0.75,37.59170651435852,17.33173656463623,2.055638990000034,17.331234601999995,,
classification,ionosphere,1,RF,AUC,10,None,1.0,0.9442857142857144,0.0079412460327148,0.001457929611206,0.0079407800001263,0.001458760000105,,
classification,ionosphere,1,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.42702048594990594, n_estimators=10)",0.9907142857142855,0.9428571428571428,0.0149328708648681,0.0018558502197265,0.1791953100000682,0.0222411199999896,1.3677163124084473,10.176949799999877
classification,ionosphere,1,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=11, n_estimators=10)",0.988095238095238,0.9495238095238095,0.0111002922058105,0.0018618106842041,0.1331964599999082,0.022353300000077,1.1529760360717771,10.235197460000109
classification,ionosphere,1,HS-RF,AUC,10,1.0,0.9940476190476192,0.9628571428571427,0.01078462600708,0.0013761520385742,0.0107855999999628,0.0013769299998784,0.2017178535461425,0.5703694899998482
classification,ionosphere,1,BART,AUC,10,None,0.8504761904761905,0.8676190476190476,0.785620927810669,0.3657562732696533,0.0811823600001844,0.3657471699998496,,
classification,ionosphere,1,RF,AUC,25,None,1.0,0.9695238095238096,0.018622875213623,0.0029616355895996,0.018622630000209,0.0029619699998875,,
classification,ionosphere,1,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.10050715983412546, n_estimators=25)",1.0,0.9628571428571427,0.0243306159973144,0.0040946006774902,0.2919480400000793,0.0491448499999478,1.8651635646820068,11.193452550000076
classification,ionosphere,1,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=15, n_estimators=25)",1.0,0.9628571428571427,0.0266416072845459,0.0039377212524414,0.2926225400001385,0.0439645399999335,1.5193543434143066,10.328875600999936
classification,ionosphere,1,HS-RF,AUC,25,25.0,0.9642857142857144,0.9628571428571427,0.0249655246734619,0.0029840469360351,0.0249662799999441,0.0029840199999853,0.4530026912689209,0.6293647200000123
classification,ionosphere,1,BART,AUC,25,None,0.8657142857142857,0.8861904761904762,1.862811803817749,0.8331787586212158,0.1512776100000792,0.8331774199998563,,
classification,ionosphere,1,RF,AUC,50,None,1.0,0.9628571428571427,0.0363175868988037,0.0056014060974121,0.0363176599998951,0.0056022499998107,,
classification,ionosphere,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.16778094773315488, n_estimators=50)",1.0,0.956190476190476,0.0522482395172119,0.0072226524353027,0.5741550399998232,0.0794583699998838,3.009748935699463,11.987308790000045
classification,ionosphere,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=10, n_estimators=50)",1.0,0.9695238095238096,0.0517694950103759,0.0059907436370849,0.6209185999998681,0.058996900000011,2.19804310798645,10.835809270000029
classification,ionosphere,1,HS-RF,AUC,50,10.0,0.988095238095238,0.9628571428571427,0.0523052215576171,0.0058934688568115,0.0522971699999743,0.0058947099998931,0.8896152973175049,0.9209845599998516
classification,ionosphere,1,BART,AUC,50,None,0.8861904761904762,0.9152380952380952,3.7654330730438232,1.636500597000122,0.192460009999877,1.636510719999933,,
classification,ionosphere,1,RF,AUC,75,None,1.0,0.956190476190476,0.0540268421173095,0.0081243515014648,0.0540271799998208,0.0081252400000266,,
classification,ionosphere,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.28612198118836774, n_estimators=75)",1.0,0.956190476190476,0.0844156742095947,0.008150577545166,0.7514505000001463,0.0081515599999875,3.867213010787964,13.030788260000008
classification,ionosphere,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=17, n_estimators=75)",1.0,0.956190476190476,0.0734095573425293,0.0087490081787109,0.7075680400000692,0.0087503300001117,3.1330645084381104,11.925649561
classification,ionosphere,1,HS-RF,AUC,75,10.0,0.9821428571428572,0.9628571428571427,0.0762405395507812,0.0083129405975341,0.0762419899999713,0.0083134100000279,1.3135128021240234,1.3135299900000064
classification,ionosphere,1,BART,AUC,75,None,0.8802380952380953,0.9047619047619048,5.389565706253052,2.543560028076172,0.3488072999998621,2.543549540999948,,
classification,ionosphere,1,RF,AUC,100,None,1.0,0.9628571428571427,0.0738348960876464,0.0111076831817626,0.0738351200000124,0.0111087800000859,,
classification,ionosphere,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.3374185375321007),1.0,0.956190476190476,0.1130318641662597,0.010892629623413,0.6384701100000711,0.0108938399998805,5.138303995132446,14.254763079999975
classification,ionosphere,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=24),1.0,0.9628571428571427,0.0812137126922607,0.0108921527862548,0.355131700000129,0.0108933799999704,3.9598097801208496,12.899235699999965
classification,ionosphere,1,HS-RF,AUC,100,0.1,1.0,0.9628571428571427,0.1041662693023681,0.0112650394439697,0.104167949999919,0.0112657900001522,1.7419586181640625,1.7416035610001472
classification,ionosphere,1,BART,AUC,100,None,0.9040476190476192,0.933809523809524,7.647542476654053,3.4911375045776367,0.5224862899999607,3.488369810999984,,
classification,ionosphere,1,RF,AUC,300,None,1.0,0.9628571428571427,0.2173695564270019,0.0323185920715332,0.2172237499999028,0.0323055399999248,,
classification,ionosphere,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.34730947109574173, n_estimators=300)",1.0,0.956190476190476,0.3016717433929443,0.0337061882019043,0.8579523200000949,0.0336996300000009,12.960292100906372,22.025833090999868
classification,ionosphere,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=24, n_estimators=300)",1.0,0.9628571428571427,0.2488160133361816,0.0343437194824218,0.8838893499998903,0.0343452500001149,9.929043531417848,18.24779388900015
