,task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score
0,classification,diabetes,9,CCP,AUC,29,30,None,0.8996501379263945,0.6668005354752343
0,classification,diabetes,9,HS (CART),AUC,29,30,50.0,0.8571452600417142,0.7075635876840696
0,classification,diabetes,9,HS (CART-CCP),AUC,29,30,0.1,0.8996501379263945,0.6668005354752343
0,classification,diabetes,9,DT,AUC,31,32,None,0.9041411558904664,0.6642570281124497
0,classification,diabetes,9,CCP,AUC,31,32,None,0.9041411558904664,0.6672690763052208
0,classification,diabetes,9,HS (CART),AUC,31,32,1.0,0.9041411558904664,0.6642570281124497
0,classification,diabetes,9,HS (CART-CCP),AUC,31,32,0.1,0.9041411558904664,0.6672690763052208
0,classification,diabetes,9,DT,AUC,1,2,None,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,CCP,AUC,1,2,None,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,HS (CART),AUC,1,2,0.1,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,HS (CART-CCP),AUC,1,2,0.1,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,DT,AUC,3,4,None,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,CCP,AUC,3,4,None,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,HS (CART),AUC,3,4,0.1,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,HS (CART-CCP),AUC,3,4,0.1,0.6551663395238815,0.6663190472986611
0,classification,diabetes,9,DT,AUC,7,8,None,0.8082691630177663,0.7446679674359146
0,classification,diabetes,9,CCP,AUC,7,8,None,0.8082691630177663,0.7446679674359146
0,classification,diabetes,9,HS (CART),AUC,7,8,0.1,0.8082691630177663,0.7446679674359146
0,classification,diabetes,9,HS (CART-CCP),AUC,7,8,0.1,0.8082691630177663,0.7446679674359146
0,classification,diabetes,9,DT,AUC,11,12,None,0.8262871810357845,0.7371661172037947
0,classification,diabetes,9,CCP,AUC,11,12,None,0.8262871810357845,0.7371661172037947
0,classification,diabetes,9,HS (CART),AUC,11,12,0.1,0.8262871810357845,0.7371661172037947
0,classification,diabetes,9,HS (CART-CCP),AUC,11,12,0.1,0.8262871810357845,0.7371661172037947
0,classification,diabetes,9,DT,AUC,14,15,None,0.8439193383327461,0.7281840812756509
0,classification,diabetes,9,CCP,AUC,14,15,None,0.8439193383327461,0.7281840812756509
0,classification,diabetes,9,HS (CART),AUC,14,15,0.1,0.8439193383327461,0.7281840812756509
0,classification,diabetes,9,HS (CART-CCP),AUC,14,15,0.1,0.8439193383327461,0.7281840812756509
0,classification,diabetes,9,DT,AUC,19,20,None,0.8326790477628466,0.713550427235417
0,classification,diabetes,9,CCP,AUC,19,20,None,0.8339708423507306,0.7165444392114647
0,classification,diabetes,9,HS (CART),AUC,19,20,1.0,0.8326790477628466,0.713550427235417
0,classification,diabetes,9,HS (CART-CCP),AUC,19,20,0.1,0.8339708423507306,0.7165444392114647
0,classification,diabetes,9,DT,AUC,23,24,None,0.8468552351233917,0.7109264616833748
0,classification,diabetes,9,CCP,AUC,23,24,None,0.8468552351233917,0.7109264616833748
0,classification,diabetes,9,HS (CART),AUC,23,24,50.0,0.8281409901521632,0.7172845320594766
0,classification,diabetes,9,HS (CART-CCP),AUC,23,24,0.1,0.8468552351233917,0.7109264616833748
0,classification,diabetes,9,DT,AUC,27,28,None,0.8677001023369739,0.707192356859315
0,classification,diabetes,9,CCP,AUC,27,28,None,0.8677001023369739,0.707192356859315
0,classification,diabetes,9,HS (CART),AUC,27,28,50.0,0.8459828543627427,0.713550427235417
0,classification,diabetes,9,HS (CART-CCP),AUC,27,28,0.1,0.8677001023369739,0.707192356859315
0,classification,diabetes,9,DT,AUC,29,30,None,0.8722046068414784,0.713550427235417
0,classification,diabetes,9,CCP,AUC,29,30,None,0.8722046068414784,0.713550427235417
0,classification,diabetes,9,HS (CART),AUC,29,30,50.0,0.8515694465415137,0.7191684047635067
0,classification,diabetes,9,HS (CART-CCP),AUC,29,30,0.1,0.8722046068414784,0.713550427235417
0,classification,diabetes,9,DT,AUC,31,32,None,0.8818762896975187,0.7274103478436386
0,classification,diabetes,9,CCP,AUC,31,32,None,0.8818762896975187,0.7161743927874588
0,classification,diabetes,9,HS (CART),AUC,31,32,100.0,0.8292230778264299,0.742380407723878
0,classification,diabetes,9,HS (CART-CCP),AUC,31,32,0.1,0.8818762896975187,0.7161743927874588
0,classification,diabetes,9,DT,AUC,1,2,None,0.7264918549834751,0.6971001816591537
0,classification,diabetes,9,CCP,AUC,1,2,None,0.7264918549834751,0.6971001816591537
0,classification,diabetes,9,HS (CART),AUC,1,2,0.1,0.7264918549834751,0.6971001816591537
0,classification,diabetes,9,HS (CART-CCP),AUC,1,2,0.1,0.7264918549834751,0.6971001816591537
0,classification,diabetes,9,DT,AUC,3,4,None,0.7321874947573273,0.7067886698513086
0,classification,diabetes,9,CCP,AUC,3,4,None,0.7321874947573273,0.7067886698513086
0,classification,diabetes,9,HS (CART),AUC,3,4,0.1,0.7321874947573273,0.7067886698513086
0,classification,diabetes,9,HS (CART-CCP),AUC,3,4,0.1,0.7321874947573273,0.7067886698513086
0,classification,diabetes,9,DT,AUC,7,8,None,0.7834063113392723,0.7397900827558367
0,classification,diabetes,9,CCP,AUC,7,8,None,0.7834063113392723,0.7397900827558367
0,classification,diabetes,9,HS (CART),AUC,7,8,0.1,0.7834063113392723,0.7397900827558367
0,classification,diabetes,9,HS (CART-CCP),AUC,7,8,0.1,0.7834063113392723,0.7397900827558367
0,classification,diabetes,9,DT,AUC,11,12,None,0.8102236314526818,0.7382762564758124
0,classification,diabetes,9,CCP,AUC,11,12,None,0.8102236314526818,0.7382762564758124
0,classification,diabetes,9,HS (CART),AUC,11,12,0.1,0.8102236314526818,0.7382762564758124
0,classification,diabetes,9,HS (CART-CCP),AUC,11,12,0.1,0.8102236314526818,0.7382762564758124
0,classification,diabetes,9,DT,AUC,14,15,None,0.8079923498917914,0.7213886833075422
0,classification,diabetes,9,CCP,AUC,14,15,None,0.8079923498917914,0.7213886833075422
0,classification,diabetes,9,HS (CART),AUC,14,15,0.1,0.8079923498917914,0.7213886833075422
0,classification,diabetes,9,HS (CART-CCP),AUC,14,15,0.1,0.8079923498917914,0.7213886833075422
0,classification,diabetes,9,DT,AUC,19,20,None,0.8341805492643481,0.7273767072596381
0,classification,diabetes,9,CCP,AUC,19,20,None,0.8341805492643481,0.7273767072596381
0,classification,diabetes,9,HS (CART),AUC,19,20,100.0,0.80816850369923,0.7251227881316019
0,classification,diabetes,9,HS (CART-CCP),AUC,19,20,0.1,0.8341805492643481,0.7273767072596381
0,classification,diabetes,9,DT,AUC,23,24,None,0.8578187125673158,0.7210186368835363
0,classification,diabetes,9,CCP,AUC,23,24,None,0.8578187125673158,0.7210186368835363
0,classification,diabetes,9,HS (CART),AUC,23,24,100.0,0.80816850369923,0.7251227881316019
0,classification,diabetes,9,HS (CART-CCP),AUC,23,24,0.1,0.8578187125673158,0.7210186368835363
0,classification,diabetes,9,DT,AUC,27,28,None,0.8679098092505914,0.7240126488595843
0,classification,diabetes,9,CCP,AUC,27,28,None,0.8679098092505914,0.7240126488595843
0,classification,diabetes,9,HS (CART),AUC,27,28,100.0,0.80816850369923,0.7251227881316019
0,classification,diabetes,9,HS (CART-CCP),AUC,27,28,0.1,0.8679098092505914,0.7240126488595843
0,classification,diabetes,9,DT,AUC,29,30,None,0.8709128122535943,0.7240126488595843
0,classification,diabetes,9,CCP,AUC,29,30,None,0.8709128122535943,0.7240126488595843
0,classification,diabetes,9,HS (CART),AUC,29,30,100.0,0.80816850369923,0.7251227881316019
0,classification,diabetes,9,HS (CART-CCP),AUC,29,30,0.1,0.8709128122535943,0.7240126488595843
0,classification,diabetes,9,DT,AUC,31,32,None,0.8887546764641737,0.7060485770032968
0,classification,diabetes,9,CCP,AUC,31,32,None,0.8928397671414432,0.7172845320594766
0,classification,diabetes,9,HS (CART),AUC,31,32,25.0,0.8872531749626722,0.7060485770032968
0,classification,diabetes,9,HS (CART-CCP),AUC,31,32,0.1,0.8928397671414432,0.7172845320594766
0,classification,german-credit,0,DT,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,CCP,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,HS (CART),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,HS (CART-CCP),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,DT,AUC,3,4,None,0.6826609442060086,0.6961538461538461
0,classification,german-credit,0,CCP,AUC,3,4,None,0.6826609442060086,0.6961538461538461
0,classification,german-credit,0,HS (CART),AUC,3,4,0.1,0.5,0.5
0,classification,german-credit,0,HS (CART-CCP),AUC,3,4,0.1,0.5,0.5
0,classification,german-credit,0,DT,AUC,7,8,None,0.7362446351931331,0.7018803418803419
0,classification,german-credit,0,CCP,AUC,7,8,None,0.7362446351931331,0.7018803418803419
0,classification,german-credit,0,HS (CART),AUC,7,8,0.1,0.7362446351931331,0.7018803418803419
0,classification,german-credit,0,HS (CART-CCP),AUC,7,8,0.1,0.7362446351931331,0.7018803418803419
0,classification,german-credit,0,DT,AUC,11,12,None,0.6656652360515021,0.6522649572649573
0,classification,german-credit,0,CCP,AUC,11,12,None,0.6656652360515021,0.6522649572649573
0,classification,german-credit,0,HS (CART),AUC,11,12,0.1,0.6656652360515021,0.6522649572649573
0,classification,german-credit,0,HS (CART-CCP),AUC,11,12,0.1,0.6656652360515021,0.6522649572649573
0,classification,german-credit,0,DT,AUC,14,15,None,0.701019313304721,0.6565811965811965
0,classification,german-credit,0,CCP,AUC,14,15,None,0.701019313304721,0.6565811965811965
0,classification,german-credit,0,HS (CART),AUC,14,15,50.0,0.6492596566523605,0.6364957264957265
0,classification,german-credit,0,HS (CART-CCP),AUC,14,15,0.1,0.701019313304721,0.6565811965811965
0,classification,german-credit,0,DT,AUC,19,20,None,0.7467274678111586,0.6808974358974359
0,classification,german-credit,0,CCP,AUC,19,20,None,0.7467274678111586,0.6787606837606838
0,classification,german-credit,0,HS (CART),AUC,19,20,50.0,0.6874678111587983,0.6558119658119659
0,classification,german-credit,0,HS (CART-CCP),AUC,19,20,0.1,0.7467274678111586,0.6787606837606838
0,classification,german-credit,0,DT,AUC,23,24,None,0.7574570815450644,0.678034188034188
0,classification,german-credit,0,CCP,AUC,23,24,None,0.7574570815450644,0.6758974358974359
0,classification,german-credit,0,HS (CART),AUC,23,24,50.0,0.7188948497854077,0.6501282051282051
0,classification,german-credit,0,HS (CART-CCP),AUC,23,24,0.1,0.7574570815450644,0.6758974358974359
0,classification,german-credit,0,DT,AUC,27,28,None,0.7721030042918455,0.668034188034188
0,classification,german-credit,0,CCP,AUC,27,28,None,0.7692489270386266,0.6751709401709401
0,classification,german-credit,0,HS (CART),AUC,27,28,50.0,0.7492489270386267,0.6458547008547009
0,classification,german-credit,0,HS (CART-CCP),AUC,27,28,0.1,0.7692489270386266,0.6751709401709401
0,classification,german-credit,0,DT,AUC,29,30,None,0.7753218884120172,0.6615811965811966
0,classification,german-credit,0,CCP,AUC,29,30,None,0.7710407725321888,0.6708547008547008
0,classification,german-credit,0,HS (CART),AUC,29,30,50.0,0.7492489270386267,0.6458547008547009
0,classification,german-credit,0,HS (CART-CCP),AUC,29,30,0.1,0.7710407725321888,0.6708547008547008
0,classification,german-credit,0,DT,AUC,31,32,None,0.7760407725321888,0.6615811965811966
0,classification,german-credit,0,CCP,AUC,31,32,None,0.7760407725321888,0.6615811965811966
0,classification,german-credit,0,HS (CART),AUC,31,32,50.0,0.7499678111587982,0.647991452991453
0,classification,german-credit,0,HS (CART-CCP),AUC,31,32,0.1,0.7760407725321888,0.6615811965811966
0,classification,german-credit,0,DT,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,CCP,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,HS (CART),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,HS (CART-CCP),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,DT,AUC,3,4,None,0.6928961456102783,0.5891630901287553
0,classification,german-credit,0,CCP,AUC,3,4,None,0.6928961456102783,0.5891630901287553
0,classification,german-credit,0,HS (CART),AUC,3,4,0.1,0.6928961456102783,0.5891630901287553
0,classification,german-credit,0,HS (CART-CCP),AUC,3,4,0.1,0.6928961456102783,0.5891630901287553
0,classification,german-credit,0,DT,AUC,7,8,None,0.7303961456102784,0.6048712446351932
0,classification,german-credit,0,CCP,AUC,7,8,None,0.7303961456102784,0.6048712446351932
0,classification,german-credit,0,HS (CART),AUC,7,8,0.1,0.7303961456102784,0.6048712446351932
0,classification,german-credit,0,HS (CART-CCP),AUC,7,8,0.1,0.7303961456102784,0.6048712446351932
0,classification,german-credit,0,DT,AUC,11,12,None,0.73360278372591,0.6077467811158799
0,classification,german-credit,0,CCP,AUC,11,12,None,0.73360278372591,0.6077467811158799
0,classification,german-credit,0,HS (CART),AUC,11,12,25.0,0.73360278372591,0.6077467811158799
0,classification,german-credit,0,HS (CART-CCP),AUC,11,12,0.1,0.73360278372591,0.6077467811158799
0,classification,german-credit,0,DT,AUC,14,15,None,0.7578907922912205,0.6184549356223177
0,classification,german-credit,0,CCP,AUC,14,15,None,0.7578907922912205,0.6184549356223177
0,classification,german-credit,0,HS (CART),AUC,14,15,10.0,0.7578907922912205,0.6184549356223177
0,classification,german-credit,0,HS (CART-CCP),AUC,14,15,0.1,0.7578907922912205,0.6184549356223177
0,classification,german-credit,0,DT,AUC,19,20,None,0.792532119914347,0.6320171673819742
0,classification,german-credit,0,CCP,AUC,19,20,None,0.792532119914347,0.6320171673819742
0,classification,german-credit,0,HS (CART),AUC,19,20,50.0,0.7893201284796575,0.6420171673819742
0,classification,german-credit,0,HS (CART-CCP),AUC,19,20,0.1,0.792532119914347,0.6320171673819742
0,classification,german-credit,0,DT,AUC,23,24,None,0.805026766595289,0.632725321888412
0,classification,german-credit,0,CCP,AUC,23,24,None,0.805026766595289,0.6405793991416309
0,classification,german-credit,0,HS (CART),AUC,23,24,25.0,0.7996680942184153,0.6320171673819742
0,classification,german-credit,0,HS (CART-CCP),AUC,23,24,0.1,0.805026766595289,0.6405793991416309
0,classification,german-credit,0,DT,AUC,27,28,None,0.8250267665952891,0.6348497854077253
0,classification,german-credit,0,CCP,AUC,27,28,None,0.8250267665952891,0.6269957081545063
0,classification,german-credit,0,HS (CART),AUC,27,28,25.0,0.8196680942184154,0.6341416309012876
0,classification,german-credit,0,HS (CART-CCP),AUC,27,28,0.1,0.8250267665952891,0.6269957081545063
0,classification,german-credit,0,DT,AUC,29,30,None,0.8275160599571734,0.6205793991416308
0,classification,german-credit,0,CCP,AUC,29,30,None,0.8275160599571734,0.6284334763948497
0,classification,german-credit,0,HS (CART),AUC,29,30,1.0,0.8275160599571734,0.6205793991416308
0,classification,german-credit,0,HS (CART-CCP),AUC,29,30,0.1,0.8275160599571734,0.6284334763948497
0,classification,german-credit,0,DT,AUC,31,32,None,0.8296573875802997,0.6177253218884121
0,classification,german-credit,0,CCP,AUC,31,32,None,0.8296573875802997,0.6177253218884121
0,classification,german-credit,0,HS (CART),AUC,31,32,1.0,0.8296573875802997,0.6177253218884121
0,classification,german-credit,0,HS (CART-CCP),AUC,31,32,0.1,0.8296573875802997,0.6177253218884121
0,classification,german-credit,0,DT,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,CCP,AUC,1,2,None,0.5,0.5
0,classification,german-credit,0,HS (CART),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,HS (CART-CCP),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,0,DT,AUC,3,4,None,0.6886241970021414,0.6620171673819742
0,classification,german-credit,0,CCP,AUC,3,4,None,0.6886241970021414,0.6620171673819742
0,classification,german-credit,0,HS (CART),AUC,3,4,0.1,0.6886241970021414,0.6620171673819742
0,classification,german-credit,0,HS (CART-CCP),AUC,3,4,0.1,0.6886241970021414,0.6620171673819742
0,classification,german-credit,0,DT,AUC,7,8,None,0.7557922912205567,0.6590557939914163
0,classification,german-credit,0,CCP,AUC,7,8,None,0.7557922912205567,0.6590557939914163
0,classification,german-credit,0,HS (CART),AUC,7,8,0.1,0.7557922912205567,0.6590557939914163
0,classification,german-credit,0,HS (CART-CCP),AUC,7,8,0.1,0.7557922912205567,0.6590557939914163
0,classification,german-credit,0,DT,AUC,11,12,None,0.7647002141327623,0.6605364806866952
0,classification,german-credit,0,CCP,AUC,11,12,None,0.7647002141327623,0.6605364806866952
0,classification,german-credit,0,HS (CART),AUC,11,12,25.0,0.7654175588865095,0.6683905579399142
0,classification,german-credit,0,HS (CART-CCP),AUC,11,12,0.1,0.7647002141327623,0.6605364806866952
0,classification,german-credit,0,DT,AUC,14,15,None,0.7725374732334047,0.6441416309012875
0,classification,german-credit,0,CCP,AUC,14,15,None,0.7725374732334047,0.6441416309012875
0,classification,german-credit,0,HS (CART),AUC,14,15,10.0,0.7725374732334047,0.6441416309012875
0,classification,german-credit,0,HS (CART-CCP),AUC,14,15,0.1,0.7725374732334047,0.6441416309012875
0,classification,german-credit,0,DT,AUC,19,20,None,0.7957601713062098,0.6405579399141631
0,classification,german-credit,0,CCP,AUC,19,20,None,0.7957601713062098,0.6405579399141631
0,classification,german-credit,0,HS (CART),AUC,19,20,100.0,0.7528961456102784,0.6469957081545064
0,classification,german-credit,0,HS (CART-CCP),AUC,19,20,0.1,0.7957601713062098,0.6405579399141631
0,classification,german-credit,0,DT,AUC,23,24,None,0.8078961456102784,0.6441201716738197
0,classification,german-credit,0,CCP,AUC,23,24,None,0.8078961456102784,0.6441201716738197
0,classification,german-credit,0,HS (CART),AUC,23,24,50.0,0.7807548179871521,0.6427038626609443
0,classification,german-credit,0,HS (CART-CCP),AUC,23,24,0.1,0.8078961456102784,0.6441201716738197
0,classification,german-credit,0,DT,AUC,27,28,None,0.8128907922912205,0.6512875536480687
0,classification,german-credit,0,CCP,AUC,27,28,None,0.8128907922912205,0.6512875536480687
0,classification,german-credit,0,HS (CART),AUC,27,28,50.0,0.7857494646680943,0.657725321888412
0,classification,german-credit,0,HS (CART-CCP),AUC,27,28,0.1,0.8128907922912205,0.6512875536480687
0,classification,german-credit,0,DT,AUC,29,30,None,0.8278961456102784,0.6476824034334765
0,classification,german-credit,0,CCP,AUC,29,30,None,0.8278961456102784,0.6398283261802575
0,classification,german-credit,0,HS (CART),AUC,29,30,25.0,0.8128907922912205,0.6591416309012876
0,classification,german-credit,0,HS (CART-CCP),AUC,29,30,0.1,0.8278961456102784,0.6398283261802575
0,classification,german-credit,0,DT,AUC,31,32,None,0.8332494646680942,0.6412660944206009
0,classification,german-credit,0,CCP,AUC,31,32,None,0.8332494646680942,0.6562660944206009
0,classification,german-credit,0,HS (CART),AUC,31,32,1.0,0.8332494646680942,0.6412660944206009
0,classification,german-credit,0,HS (CART-CCP),AUC,31,32,0.1,0.8332494646680942,0.6562660944206009
0,classification,german-credit,1,DT,AUC,1,2,None,0.5,0.5
0,classification,german-credit,1,CCP,AUC,1,2,None,0.5,0.5
0,classification,german-credit,1,HS (CART),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,1,HS (CART-CCP),AUC,1,2,0.1,0.5,0.5
0,classification,german-credit,1,DT,AUC,3,4,None,0.6826609442060086,0.6961538461538461
0,classification,german-credit,1,CCP,AUC,3,4,None,0.6826609442060086,0.6961538461538461
0,classification,german-credit,1,HS (CART),AUC,3,4,0.1,0.5,0.5
0,classification,german-credit,1,HS (CART-CCP),AUC,3,4,0.1,0.5,0.5
